Date,Time,Weather,Road_Condition,Time_of_Day,Traffic,Accident_Type,Vehicle_Type,Accident_Reason,Latitude,Longitude,Severity
2025-02-21,10:22:58,Fog,Good,Morning,Medium,Rear-end,Car,Speeding,40.63623583846709,-73.72678698662236,Low
2025-06-29,06:03:48,Clear,Good,Night,High,Rear-end,Car,Distracted Driving,40.87307811404023,-73.76995411132638,Medium
2025-03-22,01:54:49,Clear,Good,Night,Low,Rollover,Pedestrian,Running Red Light,40.80776675740334,-73.849190635174,Medium
2025-06-01,04:48:40,Rain,Moderate,Night,Medium,Other,Truck,Speeding,40.70883691161135,-73.70500059278537,Medium
2025-06-04,16:19:46,Clear,Good,Afternoon,Low,Other,Bicycle,Speeding,40.86945302897207,-73.88144020847908,Low
2025-04-25,23:57:49,Clear,Good,Evening,Low,Rollover,Bicycle,Speeding,40.62235609405364,-73.84969232946293,Medium
2025-04-07,21:04:22,Clear,Poor,Evening,Low,Side,Car,Speeding,40.836828187376646,-73.97543931632579,Medium
2025-07-28,21:35:57,Fog,Good,Evening,High,Rollover,Car,Weather,40.70245821357907,-73.74718231995938,High
2025-06-15,10:23:56,Clear,Good,Morning,Low,Other,Car,Weather,40.58998563925402,-73.86883527993895,Low
2025-01-12,19:44:29,Clear,Good,Evening,Medium,Side,Truck,Distracted Driving,40.674443846531226,-74.08407548009698,Low
2025-07-27,12:40:40,Clear,Good,Morning,Low,Rear-end,Truck,Mechanical Failure,40.64408911838635,-73.80777255932642,Low
2025-04-03,04:20:43,Snow,Good,Night,High,Other,Bus,Alcohol,40.85415204233168,-73.95755820626796,Medium
2025-01-05,08:39:54,Clear,Good,Morning,Low,Side,Car,Running Red Light,40.67085452830396,-73.99490152639025,Low
2025-07-13,13:51:12,Clear,Moderate,Afternoon,Medium,Side,Car,Mechanical Failure,40.55997326112531,-73.8658816640139,Low
2025-04-24,04:05:38,Rain,Good,Night,Low,Head-on,Truck,Weather,40.66921193687123,-73.96602622256803,High
2025-05-25,12:03:20,Clear,Moderate,Morning,Jam,Rollover,Pedestrian,Speeding,40.65333309602244,-73.95041605378589,Medium
2025-06-21,07:41:39,Rain,Moderate,Morning,Medium,Other,Car,Speeding,40.84297625674471,-73.75291939949307,Low
2025-08-04,07:42:21,Rain,Good,Morning,High,Rollover,Bus,Weather,40.78980085128423,-73.72833677251626,High
2025-03-21,00:28:19,Clear,Good,Night,Medium,Rollover,Car,Running Red Light,40.67212619616618,-74.10462583451198,Medium
2025-06-30,11:39:34,Clear,Moderate,Morning,Medium,Rollover,Truck,Speeding,40.66895081633237,-73.78656945582419,Medium
2025-01-31,13:18:49,Rain,Poor,Afternoon,Medium,Side,Car,Weather,40.72613577936926,-74.07065835161589,Medium
2025-05-23,20:54:56,Rain,Good,Evening,Low,Head-on,Car,Weather,40.78668459779381,-74.03583328661954,High
2025-07-24,13:52:16,Clear,Moderate,Afternoon,Medium,Rear-end,Motorcycle,Speeding,40.63586926262957,-73.70957728832488,Low
2025-06-26,03:53:24,Clear,Good,Night,Medium,Side,Motorcycle,Weather,40.83779709228188,-73.93035248365904,Low
2025-07-24,16:53:46,Clear,Good,Afternoon,High,Rollover,Car,Distracted Driving,40.65046322344905,-73.87149944735897,Medium
2025-06-18,04:24:55,Snow,Poor,Night,High,Rear-end,Truck,Mechanical Failure,40.85993453513714,-73.81204452226021,High
2025-08-16,06:41:09,Clear,Poor,Night,Medium,Other,Motorcycle,Distracted Driving,40.689115067556045,-74.06136435360979,Medium
2025-07-03,14:05:36,Fog,Construction,Afternoon,Medium,Rollover,Car,Other,40.76963324159872,-73.83408947531494,High
2025-05-21,11:46:31,Snow,Moderate,Morning,High,Side,Pedestrian,Speeding,40.56690002326955,-73.8737190563444,Medium
2025-05-13,19:53:49,Fog,Good,Evening,Medium,Head-on,Car,Speeding,40.68349031738887,-73.73434577974518,High
2025-06-04,04:16:48,Clear,Good,Night,Low,Other,Truck,Speeding,40.853511220254575,-74.12860736819843,Low
2025-04-08,08:23:59,Rain,Moderate,Morning,Low,Other,Motorcycle,Other,40.61581213440766,-73.86211525423249,Low
2025-03-14,13:40:16,Rain,Moderate,Afternoon,Medium,Side,Truck,Other,40.87157291508306,-74.13992388380585,Low
2025-08-05,04:55:13,Snow,Good,Night,Low,Side,Bus,Alcohol,40.698803058005694,-74.05342170370609,Medium
2025-03-17,00:42:12,Rain,Moderate,Night,Low,Rollover,Bus,Speeding,40.629001841464046,-73.98572692878814,High
2025-01-02,09:00:34,Clear,Poor,Morning,High,Other,Car,Distracted Driving,40.890989154704926,-73.94966560441712,Medium
2025-07-15,10:46:12,Clear,Good,Morning,High,Head-on,Truck,Alcohol,40.846255841522485,-74.0245477643571,Medium
2025-07-04,00:47:56,Clear,Poor,Night,High,Rollover,Car,Mechanical Failure,40.80515099742127,-74.12098735490015,High
2025-01-03,14:24:55,Clear,Moderate,Afternoon,High,Rollover,Bicycle,Distracted Driving,40.73649671775568,-73.70326192703662,Medium
2025-08-22,06:36:34,Rain,Moderate,Night,Medium,Side,Motorcycle,Distracted Driving,40.59188943034566,-73.84028742571745,Medium
2025-03-15,03:28:27,Clear,Good,Night,Medium,Rear-end,Car,Alcohol,40.79535763315035,-73.73810078739417,Low
2025-03-23,06:31:02,Rain,Good,Night,High,Other,Bicycle,Running Red Light,40.73054558666537,-73.8974901246385,Medium
2025-06-29,13:01:27,Snow,Good,Afternoon,High,Other,Bicycle,Speeding,40.86183651190576,-74.09434731314532,Medium
2025-08-01,02:42:13,Snow,Moderate,Night,High,Side,Car,Mechanical Failure,40.61183358473882,-74.09281327447702,Medium
2025-08-09,03:59:07,Rain,Good,Night,Medium,Rear-end,Motorcycle,Distracted Driving,40.91074058816308,-74.04930619081654,Medium
2025-04-04,17:58:52,Clear,Good,Afternoon,Medium,Rollover,Car,Distracted Driving,40.615725403821386,-73.90257239548218,Medium
2025-06-24,18:13:23,Rain,Moderate,Afternoon,Jam,Rollover,Car,Distracted Driving,40.7567860122178,-74.02363435376755,High
2025-01-01,05:27:55,Clear,Moderate,Night,Low,Side,Car,Alcohol,40.55783121561647,-73.90963852138866,Low
2025-03-15,00:50:08,Clear,Good,Night,Medium,Other,Car,Distracted Driving,40.78343778279236,-74.13017824872686,Low
2025-05-31,16:16:36,Clear,Good,Afternoon,Medium,Rollover,Car,Mechanical Failure,40.89985111800511,-73.89226502629273,Medium
2025-02-13,11:52:54,Clear,Moderate,Morning,Low,Side,Bus,Distracted Driving,40.696430350377256,-73.90390089498702,Low
2025-04-01,06:01:38,Clear,Good,Night,High,Rollover,Truck,Weather,40.67357416075842,-73.79794724401779,High
2025-04-15,12:42:50,Clear,Good,Morning,Low,Other,Motorcycle,Weather,40.73986235990149,-74.05850541922632,Low
2025-02-18,09:17:36,Rain,Good,Morning,Medium,Other,Car,Speeding,40.62011313847074,-74.12726739969807,Low
2025-01-09,23:59:27,Clear,Good,Evening,Medium,Rollover,Motorcycle,Weather,40.83794908254178,-74.08799158950183,Medium
2025-01-02,10:49:15,Clear,Good,Morning,Jam,Other,Car,Distracted Driving,40.77966788444896,-73.88975966444595,Low
2025-05-19,10:44:26,Rain,Good,Morning,Medium,Rear-end,Car,Mechanical Failure,40.76185863820385,-73.71088801090575,Low
2025-08-21,21:41:03,Clear,Moderate,Evening,Low,Head-on,Motorcycle,Running Red Light,40.844469796245576,-73.83864326205493,Medium
2025-07-23,05:51:22,Clear,Poor,Night,Low,Other,Car,Weather,40.71141963361576,-73.80779446720692,Medium
2025-01-21,01:14:25,Clear,Moderate,Night,Low,Rear-end,Bicycle,Weather,40.81827127510075,-73.74911687568837,Low
2025-04-18,01:21:17,Snow,Good,Night,Medium,Side,Motorcycle,Other,40.75520992137759,-74.04422325648115,Medium
2025-07-17,18:33:11,Clear,Good,Afternoon,High,Other,Motorcycle,Alcohol,40.78425401345547,-73.81065353842216,Low
2025-08-04,08:45:30,Snow,Poor,Morning,Low,Side,Car,Distracted Driving,40.900519128651176,-73.85993307664505,Medium
2025-04-12,23:45:40,Clear,Good,Evening,High,Rear-end,Car,Distracted Driving,40.55158179612438,-74.04750853382622,Medium
2025-03-05,20:13:09,Clear,Moderate,Evening,Medium,Head-on,Car,Running Red Light,40.59961076261328,-73.93518580246379,Medium
2025-05-30,01:27:12,Rain,Good,Night,Low,Head-on,Car,Distracted Driving,40.69938409470555,-74.11962668961536,High
2025-07-29,21:24:29,Clear,Moderate,Evening,Medium,Rollover,Motorcycle,Distracted Driving,40.72969415397444,-74.14996962605905,Medium
2025-04-13,02:23:57,Rain,Good,Night,Low,Rear-end,Car,Weather,40.74040470478712,-73.8552142338685,Medium
2025-02-11,11:45:02,Rain,Moderate,Morning,High,Side,Car,Running Red Light,40.90116212185317,-74.02204470412478,Medium
2025-06-30,15:02:19,Clear,Good,Afternoon,Medium,Rear-end,Car,Weather,40.79782786525818,-74.08674804645365,Low
2025-01-16,03:11:46,Rain,Construction,Night,High,Rear-end,Truck,Mechanical Failure,40.690034552981054,-73.97790421175877,High
2025-08-03,11:11:39,Clear,Moderate,Morning,Low,Side,Motorcycle,Speeding,40.8190698045669,-73.75368102551025,Low
2025-02-14,02:09:55,Clear,Moderate,Night,Medium,Rear-end,Motorcycle,Distracted Driving,40.65559005150184,-73.71724130214999,Low
2025-06-13,06:41:02,Clear,Good,Night,Low,Head-on,Car,Distracted Driving,40.63193555350676,-73.7138175369356,Medium
2025-05-15,21:18:24,Clear,Poor,Evening,Medium,Side,Car,Speeding,40.678386047899984,-73.84440375717355,Medium
2025-01-24,00:46:08,Rain,Moderate,Night,Medium,Rear-end,Car,Weather,40.774704345150816,-73.94344254989844,Medium
2025-07-08,07:44:23,Clear,Good,Morning,Medium,Rear-end,Motorcycle,Distracted Driving,40.77106875948039,-73.70116987565618,Low
2025-03-18,14:57:21,Snow,Good,Afternoon,Medium,Rear-end,Motorcycle,Distracted Driving,40.55352364157716,-73.85974204343488,Low
2025-01-16,11:36:08,Clear,Good,Morning,Jam,Rollover,Motorcycle,Speeding,40.89273841804045,-74.10831359177446,Medium
2025-07-26,07:29:49,Clear,Good,Morning,Low,Rollover,Car,Mechanical Failure,40.66436533081889,-74.02630989572525,Medium
2025-01-27,21:07:46,Clear,Good,Evening,Low,Side,Car,Speeding,40.864879840631644,-74.14280128383167,Low
2025-04-09,12:10:17,Clear,Poor,Morning,Medium,Other,Car,Other,40.762511376012434,-74.09182821743606,Low
2025-05-17,19:29:29,Clear,Construction,Evening,Medium,Side,Car,Speeding,40.63047247764344,-74.03484045661014,Medium
2025-06-05,09:07:57,Rain,Moderate,Morning,Low,Head-on,Car,Mechanical Failure,40.90596162577023,-73.83919406201788,Medium
2025-04-05,07:04:07,Rain,Moderate,Morning,Medium,Other,Car,Distracted Driving,40.67916468072251,-73.97425430763204,Low
2025-05-04,23:56:45,Clear,Good,Evening,Medium,Other,Car,Other,40.56453496242391,-73.82630473130999,Low
2025-06-28,20:28:22,Clear,Moderate,Evening,Low,Side,Car,Weather,40.91098423418524,-74.13757263075279,Low
2025-04-30,18:25:18,Clear,Poor,Afternoon,Low,Rollover,Car,Speeding,40.60538369682723,-73.88862548333664,Medium
2025-03-02,15:53:38,Clear,Moderate,Afternoon,Jam,Head-on,Bus,Weather,40.79027817292968,-73.91568946060518,Medium
2025-07-27,17:26:21,Clear,Construction,Afternoon,Low,Side,Car,Speeding,40.76620492535002,-74.029809600271,Low
2025-08-20,05:31:34,Rain,Moderate,Night,Jam,Rear-end,Car,Running Red Light,40.632303893643815,-73.89994150574422,Medium
2025-05-07,14:46:30,Snow,Good,Afternoon,Medium,Side,Car,Distracted Driving,40.85949626082808,-73.71335299731322,Low
2025-01-09,22:59:12,Clear,Moderate,Evening,Low,Other,Truck,Distracted Driving,40.85842471797893,-74.05115910611384,Low
2025-08-30,17:41:36,Clear,Moderate,Afternoon,Medium,Rollover,Motorcycle,Speeding,40.91321008422666,-74.06726001134844,Medium
2025-02-20,14:10:47,Snow,Moderate,Afternoon,Low,Side,Motorcycle,Weather,40.699980252588205,-74.03630020977344,Low
2025-06-06,22:23:21,Clear,Moderate,Evening,Medium,Rollover,Car,Mechanical Failure,40.77068486811791,-74.14039118903547,Medium
2025-03-27,23:08:17,Clear,Poor,Evening,Medium,Rear-end,Bus,Weather,40.69139400774884,-73.86925258019419,Medium
2025-08-01,12:07:42,Clear,Poor,Morning,Medium,Rollover,Truck,Distracted Driving,40.70141820690756,-74.01078243689159,Medium
2025-01-16,15:44:55,Clear,Good,Afternoon,High,Rear-end,Car,Weather,40.81862273232242,-73.95826445366107,Low
2025-08-20,18:07:13,Clear,Poor,Afternoon,Medium,Rear-end,Car,Speeding,40.90617741529035,-74.10556397658718,Low
2025-08-18,06:08:22,Clear,Good,Night,High,Rear-end,Car,Speeding,40.81242973134371,-74.01281964061995,Medium
2025-01-14,03:32:44,Clear,Good,Night,Medium,Rollover,Car,Distracted Driving,40.8857773492282,-73.74644793410162,Medium
2025-06-05,17:10:58,Clear,Good,Afternoon,High,Side,Car,Speeding,40.81828445109574,-73.74669756417303,Low
2025-03-25,02:12:36,Clear,Good,Night,Low,Rollover,Bicycle,Speeding,40.55934418782572,-74.01093937727472,Medium
2025-01-08,22:25:03,Clear,Moderate,Evening,Low,Head-on,Motorcycle,Speeding,40.805538136861614,-73.85176353996683,Medium
2025-07-26,05:05:20,Rain,Good,Night,High,Side,Motorcycle,Speeding,40.5856103259383,-73.73091714767699,Medium
2025-08-08,12:38:57,Clear,Moderate,Morning,Low,Head-on,Car,Speeding,40.74397240059649,-74.04619137044236,Medium
2025-03-03,11:24:59,Clear,Construction,Morning,Medium,Side,Truck,Distracted Driving,40.73440815749495,-73.82616804146774,Low
2025-04-04,09:06:27,Clear,Good,Morning,Medium,Rear-end,Car,Speeding,40.79450250588014,-73.86046052061609,Low
2025-01-17,04:58:03,Fog,Moderate,Night,Jam,Head-on,Motorcycle,Mechanical Failure,40.90588279967493,-73.74157185280468,High
2025-01-27,22:47:56,Clear,Good,Evening,Medium,Rear-end,Truck,Alcohol,40.71437025069686,-74.06756104931804,Low
2025-07-03,11:10:28,Clear,Moderate,Morning,Medium,Head-on,Motorcycle,Speeding,40.8286468815155,-74.09449087406942,Medium
2025-03-10,09:02:06,Rain,Moderate,Morning,Medium,Head-on,Truck,Distracted Driving,40.55197814173145,-73.77408815882283,Medium
2025-03-09,15:44:07,Clear,Poor,Afternoon,Medium,Rollover,Car,Distracted Driving,40.91925357447177,-73.82227861963995,Medium
2025-04-18,09:15:01,Clear,Good,Morning,Low,Head-on,Bus,Distracted Driving,40.877276632662365,-74.02959476009326,Medium
2025-07-22,03:28:41,Clear,Good,Night,High,Rollover,Car,Distracted Driving,40.66688865450858,-74.14268071664715,High
2025-06-15,01:38:29,Clear,Good,Night,Medium,Other,Car,Running Red Light,40.55972724408586,-74.14641774441549,Low
2025-06-28,08:34:55,Snow,Good,Morning,High,Rear-end,Pedestrian,Running Red Light,40.89668397448931,-74.01355329801478,Medium
2025-08-13,14:20:04,Clear,Moderate,Afternoon,High,Head-on,Car,Weather,40.73527550503493,-74.12670467857608,Medium
2025-07-19,07:05:20,Rain,Good,Morning,High,Rollover,Car,Other,40.66809945274582,-73.96069828631778,High
2025-05-03,07:55:15,Clear,Good,Morning,Low,Other,Bicycle,Running Red Light,40.680935750391534,-73.90244546135612,Low
2025-04-15,00:58:58,Rain,Poor,Night,Low,Other,Motorcycle,Running Red Light,40.85045673826408,-73.76479857537703,Medium
2025-05-07,22:10:48,Clear,Good,Evening,High,Other,Truck,Running Red Light,40.62820565821159,-73.70886575060621,Medium
2025-03-31,10:21:30,Clear,Poor,Morning,Medium,Head-on,Car,Speeding,40.904210193955066,-73.82298064133123,Medium
2025-06-22,18:33:56,Snow,Good,Afternoon,Medium,Rear-end,Car,Speeding,40.73618338124344,-74.06048144504373,Low
2025-01-14,20:32:42,Clear,Moderate,Evening,Medium,Side,Car,Alcohol,40.58374928313848,-73.98983298067064,Low
2025-04-24,05:44:53,Rain,Good,Night,Low,Other,Car,Speeding,40.82632605492134,-73.96730365291579,Medium
2025-02-23,11:30:50,Clear,Good,Morning,Medium,Side,Car,Speeding,40.55262199295553,-73.82203233525111,Low
2025-04-18,20:16:16,Rain,Moderate,Evening,Medium,Other,Bicycle,Mechanical Failure,40.81521527084247,-73.86549798690277,Medium
2025-08-21,06:10:07,Snow,Poor,Night,Low,Rollover,Car,Speeding,40.8438103560864,-74.14573249021923,High
2025-01-27,20:12:04,Rain,Good,Evening,High,Side,Motorcycle,Distracted Driving,40.63771327340614,-73.9707335086278,Medium
2025-05-29,08:38:51,Clear,Good,Morning,Low,Other,Car,Running Red Light,40.69200036505255,-73.85658352847285,Low
2025-02-13,09:59:58,Clear,Moderate,Morning,High,Rear-end,Car,Speeding,40.71851636851685,-73.92462783095993,Low
2025-01-04,23:35:26,Clear,Good,Evening,High,Rear-end,Car,Running Red Light,40.86991545799559,-74.13800402378014,Medium
2025-08-14,03:02:01,Clear,Moderate,Night,Medium,Other,Car,Weather,40.65226090380932,-73.91038148768652,Low
2025-05-27,13:08:13,Clear,Good,Afternoon,Jam,Other,Truck,Speeding,40.86642244829288,-73.72293670607984,Low
2025-05-12,14:00:56,Clear,Good,Afternoon,Low,Rear-end,Truck,Alcohol,40.78609811338079,-73.92523095192918,Low
2025-03-27,16:54:12,Clear,Good,Afternoon,Medium,Head-on,Car,Mechanical Failure,40.632620093167766,-73.70047981830297,Medium
2025-02-26,09:46:34,Clear,Construction,Morning,Low,Side,Car,Distracted Driving,40.77580195308906,-73.74945633407285,Low
2025-02-03,14:33:53,Clear,Good,Afternoon,High,Side,Car,Distracted Driving,40.55644351445825,-73.76031952912481,Low
2025-07-06,08:30:10,Clear,Moderate,Morning,Medium,Side,Car,Running Red Light,40.6255252452865,-74.14839510529418,Low
2025-04-11,08:22:58,Snow,Moderate,Morning,Medium,Rollover,Motorcycle,Speeding,40.714518433300384,-73.9837697429752,Medium
2025-05-22,16:50:26,Clear,Construction,Afternoon,Medium,Rear-end,Car,Speeding,40.89816960329529,-73.77490623370272,Low
2025-01-09,03:57:55,Clear,Good,Night,Medium,Side,Motorcycle,Distracted Driving,40.64596783740395,-73.7668455136199,Low
2025-06-24,20:38:42,Clear,Good,Evening,Medium,Rear-end,Car,Distracted Driving,40.74502277641657,-74.13994805552854,Low
2025-03-29,19:41:16,Clear,Good,Evening,Low,Rear-end,Pedestrian,Speeding,40.77329890032762,-74.11866985779864,Low
2025-08-28,14:07:23,Clear,Good,Afternoon,Low,Rollover,Motorcycle,Distracted Driving,40.83831113484775,-74.07478773719978,Medium
2025-02-02,23:13:59,Fog,Good,Evening,High,Rollover,Motorcycle,Speeding,40.62213666672577,-73.95857549819056,High
2025-06-20,23:46:04,Clear,Poor,Evening,High,Side,Car,Speeding,40.78955209723643,-74.12402241853896,Medium
2025-06-08,00:59:32,Rain,Moderate,Night,Medium,Rear-end,Car,Distracted Driving,40.792304393367615,-73.75515562296961,Medium
2025-05-17,05:09:23,Clear,Good,Night,Medium,Head-on,Motorcycle,Alcohol,40.70642043070862,-73.9240113887839,Medium
2025-06-28,19:51:48,Clear,Good,Evening,High,Other,Truck,Weather,40.813898486247474,-73.94291672332831,Medium
2025-03-22,18:22:20,Clear,Construction,Afternoon,Low,Other,Truck,Weather,40.87534138723807,-74.09167606657063,Low
2025-07-17,08:35:51,Clear,Construction,Morning,Medium,Side,Car,Alcohol,40.665586995030864,-73.87787797633072,Low
2025-04-30,04:47:05,Clear,Good,Night,High,Other,Motorcycle,Mechanical Failure,40.83630629536685,-73.7254417701318,Medium
2025-06-18,13:32:11,Clear,Construction,Afternoon,High,Rollover,Car,Distracted Driving,40.91107788956735,-73.84367954572399,High
2025-03-05,09:40:47,Clear,Good,Morning,High,Other,Car,Alcohol,40.55170567631007,-74.08665610158536,Low
2025-07-02,20:18:34,Clear,Good,Evening,Low,Side,Bus,Speeding,40.78536146116509,-73.91796602510959,Low
2025-05-01,17:13:09,Clear,Good,Afternoon,High,Rollover,Car,Distracted Driving,40.687991840637096,-73.9432391209273,Medium
2025-03-14,04:59:55,Clear,Good,Night,Jam,Other,Car,Mechanical Failure,40.90586104729417,-74.07856286302788,Medium
2025-06-13,22:49:32,Snow,Moderate,Evening,High,Rollover,Pedestrian,Distracted Driving,40.70607665695268,-74.08279101009911,High
2025-08-30,05:57:17,Snow,Good,Night,Medium,Side,Car,Speeding,40.91979669350703,-74.03670083049778,Medium
2025-04-03,09:36:12,Clear,Moderate,Morning,High,Side,Car,Other,40.76118675664753,-73.78075561485052,Low
2025-03-23,19:22:12,Rain,Construction,Evening,Medium,Head-on,Motorcycle,Other,40.55198294271147,-73.70782554184436,High
2025-08-27,08:40:58,Clear,Moderate,Morning,Medium,Rear-end,Motorcycle,Weather,40.84495735051093,-73.90309673445515,Low
2025-01-12,04:30:49,Clear,Poor,Night,Low,Other,Truck,Running Red Light,40.56191035544449,-74.13640735984501,Medium
2025-08-11,02:56:21,Clear,Moderate,Night,Low,Rear-end,Motorcycle,Distracted Driving,40.616531760892975,-73.84415244767133,Low
2025-03-02,10:46:38,Clear,Poor,Morning,Low,Rear-end,Car,Alcohol,40.56747459667622,-73.86044951556453,Low
2025-06-01,04:09:18,Clear,Good,Night,Medium,Rear-end,Car,Distracted Driving,40.83168466871738,-74.14140406197642,Low
2025-02-18,09:11:43,Clear,Moderate,Morning,High,Side,Car,Other,40.89735165775884,-74.12298982949393,Low
2025-04-09,13:49:59,Clear,Good,Afternoon,Medium,Rollover,Car,Alcohol,40.58459241431213,-73.84204042943826,Medium
2025-07-31,23:35:28,Clear,Moderate,Evening,Medium,Head-on,Car,Distracted Driving,40.68940095703068,-73.74732023939242,Medium
2025-06-19,09:41:59,Clear,Good,Morning,Low,Rollover,Car,Distracted Driving,40.5755015918977,-73.70374370699743,Medium
2025-02-21,18:37:27,Clear,Moderate,Afternoon,Medium,Rear-end,Motorcycle,Distracted Driving,40.67441763547513,-74.11333284716913,Low
2025-05-15,00:25:49,Clear,Good,Night,Medium,Other,Motorcycle,Mechanical Failure,40.80995333088676,-74.03790821549448,Low
2025-03-08,05:03:46,Fog,Good,Night,Medium,Rear-end,Car,Distracted Driving,40.80539596384626,-73.86084259440892,Medium
2025-05-31,06:53:28,Clear,Poor,Night,Medium,Rollover,Pedestrian,Alcohol,40.61614064628429,-74.06458821860014,High
2025-05-17,17:22:16,Snow,Good,Afternoon,Medium,Head-on,Car,Distracted Driving,40.57624449529728,-73.89753257364963,Medium
2025-07-05,22:22:34,Rain,Moderate,Evening,Low,Other,Motorcycle,Other,40.61702646470284,-73.72912902150706,Medium
2025-01-22,18:04:50,Snow,Moderate,Afternoon,Medium,Head-on,Car,Distracted Driving,40.58536288820925,-73.83517741356326,Medium
2025-08-07,16:45:40,Rain,Poor,Afternoon,High,Head-on,Car,Other,40.7583963242351,-73.7590702415039,High
2025-05-18,15:37:26,Rain,Good,Afternoon,Low,Head-on,Bicycle,Running Red Light,40.73536266047017,-73.7205777007584,Medium
2025-03-03,00:41:04,Snow,Moderate,Night,Medium,Rollover,Truck,Distracted Driving,40.64788687735837,-74.04477053498175,High
2025-03-24,18:52:27,Clear,Good,Afternoon,Medium,Side,Car,Distracted Driving,40.76865111525609,-73.85592721862847,Low
2025-04-27,23:57:11,Clear,Poor,Evening,Medium,Other,Car,Weather,40.58311523713134,-74.1177351127596,Medium
2025-03-24,19:58:40,Rain,Moderate,Evening,Jam,Rollover,Car,Distracted Driving,40.9106105532188,-73.84841242608252,High
2025-08-21,15:40:40,Clear,Poor,Afternoon,Medium,Other,Car,Weather,40.82987707843812,-73.72159134181744,Low
2025-08-28,19:47:41,Rain,Good,Evening,High,Other,Car,Weather,40.74971286024457,-74.05365121472241,Medium
2025-05-08,08:08:29,Clear,Poor,Morning,High,Rear-end,Pedestrian,Running Red Light,40.67292754024134,-74.05229822713231,Medium
2025-08-30,16:03:58,Snow,Construction,Afternoon,Medium,Rear-end,Pedestrian,Weather,40.658338219517184,-73.87707461164544,Medium
2025-05-18,09:59:12,Rain,Construction,Morning,Medium,Head-on,Car,Running Red Light,40.70573245331602,-74.01853526650763,High
2025-04-06,02:35:16,Clear,Good,Night,Medium,Head-on,Motorcycle,Distracted Driving,40.60436705850002,-73.77471884390077,Medium
2025-06-19,01:32:33,Rain,Poor,Night,High,Rear-end,Car,Distracted Driving,40.659143482051256,-73.90521068391807,High
2025-08-19,12:01:58,Clear,Moderate,Morning,High,Rear-end,Motorcycle,Speeding,40.62993488305522,-73.85455354539002,Low
2025-07-29,19:56:00,Fog,Good,Evening,High,Other,Bus,Speeding,40.89334233433728,-73.87586729194022,Medium
2025-02-21,16:05:44,Snow,Good,Afternoon,Low,Side,Car,Speeding,40.77297398813124,-73.78344717578015,Low
2025-04-21,05:32:59,Clear,Poor,Night,High,Side,Motorcycle,Weather,40.78911231568834,-73.75837490181456,Medium
2025-03-04,22:45:57,Clear,Moderate,Evening,Medium,Other,Car,Running Red Light,40.668309146467706,-73.91424669542327,Low
2025-04-13,20:09:26,Clear,Good,Evening,Medium,Head-on,Car,Speeding,40.82472354238772,-74.0452826559774,Medium
2025-01-24,03:02:53,Fog,Moderate,Night,Low,Head-on,Car,Distracted Driving,40.56153691972986,-73.89747465031411,High
2025-08-27,13:08:20,Clear,Moderate,Afternoon,Low,Head-on,Car,Mechanical Failure,40.56662042043959,-74.01254692699044,Medium
2025-07-07,06:20:40,Clear,Good,Night,Low,Rollover,Bus,Distracted Driving,40.86004600468935,-74.13515717279543,Medium
2025-08-26,12:16:53,Clear,Poor,Morning,Medium,Other,Car,Weather,40.77400726697562,-73.90790386076002,Low
2025-07-13,21:08:49,Rain,Moderate,Evening,Medium,Head-on,Car,Speeding,40.90289517382812,-73.84916597822527,High
2025-02-05,20:59:15,Clear,Moderate,Evening,Low,Side,Motorcycle,Distracted Driving,40.90979047704282,-74.05354449797136,Low
2025-05-10,20:07:43,Rain,Moderate,Evening,Low,Rear-end,Truck,Alcohol,40.78755970163268,-73.87616881977156,Medium
2025-04-24,08:11:52,Fog,Moderate,Morning,Low,Head-on,Bicycle,Other,40.68692296326189,-74.00136781808327,Medium
2025-08-27,20:57:56,Rain,Good,Evening,Low,Side,Truck,Weather,40.792135339149695,-73.7413107472439,Medium
2025-07-19,13:14:47,Snow,Moderate,Afternoon,Low,Side,Truck,Other,40.65739495696127,-73.98545774921351,Low
2025-06-28,12:20:47,Clear,Good,Morning,High,Rollover,Car,Mechanical Failure,40.744109807599166,-73.80762116641799,Medium
2025-05-05,05:28:16,Clear,Moderate,Night,High,Side,Car,Distracted Driving,40.69965748726394,-73.78977790403219,Medium
2025-06-28,15:00:22,Clear,Good,Afternoon,Jam,Side,Car,Weather,40.7472201767992,-73.78167564835235,Low
2025-07-30,00:07:19,Clear,Moderate,Night,Low,Rear-end,Car,Speeding,40.55053547159277,-74.11655783877384,Low
2025-05-03,10:20:23,Snow,Good,Morning,Low,Other,Car,Speeding,40.82287022188147,-74.05571176926988,Low
2025-06-21,15:17:25,Clear,Good,Afternoon,Medium,Other,Car,Weather,40.6509799735396,-73.97796630843081,Low
2025-05-14,09:10:17,Rain,Poor,Morning,High,Side,Motorcycle,Distracted Driving,40.72497705027468,-74.12078587031138,Medium
2025-02-08,08:44:52,Rain,Good,Morning,Medium,Side,Car,Alcohol,40.87296244690548,-73.71956296269023,Low
2025-06-01,22:55:27,Rain,Moderate,Evening,Medium,Other,Car,Weather,40.559455085320266,-73.79682306533397,Medium
2025-05-25,14:16:47,Clear,Good,Afternoon,High,Rollover,Car,Speeding,40.78797430427556,-73.80768738811119,Medium
2025-03-30,17:57:37,Fog,Good,Afternoon,Medium,Rear-end,Bus,Alcohol,40.85006677103044,-74.01893814112847,Low
